time_h,S,DO2,O2,P,V,Wt,pH,T,Q,Viscosity,Culture_age,a0,a1,a3,a4,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,nm,phi0,CO2outgas,CO2_d,PAA,NH3,mu_P_calc,mu_X_calc,Fg,RPM,Fpaa,Fs,Fa,Fb,Fc,Foil,Fh,Fw,pressure,Fremoved
2,1.416938181,14.46472428,0.2042798394,0.0009953846585,57837.87938,61884.12044,6.525207368,297.9539439,202.0027823,4.903504421,1.211352242,0.2845630727,0.4142484792,7.583603509e-18,4.457955557e-21,17463418.12,3830816.921,564826.6247,62479.17802,5524.272809,406.6861836,25.64525514,1.414362264,0.06931695508,0.003036243246,0.0006513622524,0.0001428722554,0.1240342095,0.3263130565,1436.405456,1714.415134,0.008290766703,0.07607119225,30,100,5,8,0,18.65319773,26.40340937,22,0.327704195,0,0.6,-0
2.2,1.442963308,14.43447221,0.2040179751,0.0009948881178,57837.0583,61887.76178,6.513472505,297.9412107,198.6143621,5.001686594,1.353306404,0.2967482159,0.4240498895,2.149926884e-17,1.390981849e-20,19153993.26,4598930.739,745178.2727,90678.52727,8822.544647,714.7544017,49.59977926,3.010190736,0.1623366238,0.007820029612,0.001677514803,0.0001567032409,0.1268754967,0.3338999444,1444.655626,1718.231091,0.008296768208,0.07608562215,30,100,5,8,0,9.133778384,15.39471216,22,0.0327704195,0,0.6,-0
2.4,1.466740087,14.40677468,0.2037738362,0.0009944060302,57835.26242,61890.43317,6.495015438,298.0275448,221.5885457,5.101251001,1.499756911,0.3092541288,0.4345059533,5.562757387e-17,3.928599552e-20,20856752.2,5431716.893,958945.7869,127294.4465,13515.25087,1194.962229,90.49969861,5.994048925,0.3527663439,0.01853480893,0.003975739912,0.0001706339049,0.1298411563,0.3409466299,1452.941154,1722.063182,0.008286175526,0.07617392833,30,100,5,8,0,4.311665257,4.618413647,22,23.18450581,0,0.6,-0
2.6,1.487483183,14.39343176,0.203659817,0.0009939130709,57833.96487,61893.5984,6.480243032,298.0067037,216.042584,5.202197511,1.650905158,0.3221475362,0.4456605726,1.332265785e-16,1.019850127e-19,22576896.22,6328179.33,1208459.336,173751.5863,19989.54947,1915.328689,157.1999197,11.28316123,0.7195952046,0.04095020254,0.008783301139,0.0001847068002,0.1329423472,0.3492380717,1461.16139,1725.865597,0.00828645035,0.07658476671,30,100,5,8,0,6.848477641,32.29457417,22,2.318450581,0,0.6,-0
2.8,1.50590241,14.36292255,0.2034315741,0.0009933912414,57834.35511,61898.45483,6.476056224,297.9899767,211.5913648,5.304529798,1.806965235,0.3353562756,0.4574436884,2.990588515e-16,2.46703766e-19,24319552.56,7287667.714,1496064.621,231589.7874,28699.73188,2962.580887,261.9674552,20.25769929,1.391882542,0.08529379222,0.01829325214,0.0001989638741,0.1361786093,0.3578931369,1469.284909,1729.604557,0.008302971103,0.07649039525,30,100,5,8,0,15.26065591,25.48980617,22,0.2318450581,0,0.6,-0
3,1.52189125,14.32721378,0.2031340737,0.0009928356118,57836.7613,61905.33935,6.482878375,297.9835163,209.8721071,5.408243882,1.968124416,0.3489154954,0.4698753481,6.343780394e-16,5.610609669e-19,26089251.08,8309412.765,1823871.298,302385.0508,40156.41168,4442.857458,421.0903167,34.90211197,2.570332084,0.1687458267,0.03618914074,0.0002134421863,0.1395484569,0.3668103941,1477.274201,1733.268887,0.00833395169,0.07651355379,30,100,5,8,0,25.32462733,20.12669491,22,0.02318450581,0,0.6,-0
3.2,1.549736649,14.30749195,0.2029551464,0.0009922321323,57842.03453,61915.54415,6.497735782,297.9841337,210.036442,5.513337988,2.134576172,0.3628184381,0.4829343623,1.280679525e-15,1.208889404e-18,27882402.7,9392692.268,2193911.565,387783.5745,54935.47306,6485.119381,655.8619311,58.00545921,4.558031268,0.3191587451,0.06844215632,0.0002281123736,0.1430532075,0.3760157159,1485.177924,1736.832783,0.008311134108,0.07642152306,30,100,5,15,0,32.65750303,17.6474322,22,0.002318450581,0,0.6,-0
3.4,1.575291075,14.28575406,0.2027948221,0.0009916253687,57847.58646,61926.04142,6.511593191,297.9874533,210.9200689,5.619812891,2.306522813,0.3770870968,0.4966349574,2.476296389e-15,2.485097683e-18,29695383.46,10536522.69,2608171.627,489513.591,73684.85594,9244.743144,993.7356206,93.4136445,7.801794069,0.5803996613,0.1244559694,0.0002429447879,0.1466927385,0.3855470625,1493.012331,1740.373521,0.008356872746,0.07626022951,30,100,5,15,0,34.05628897,17.29075691,22,0.0002318450581,0,0.6,-0
3.6,1.597925082,14.24739361,0.2025068609,0.0009910338715,57852.31342,61935.71241,6.520976948,297.9945199,212.8012529,5.727671578,2.484177093,0.3917818544,0.5110292096,4.608924678e-15,4.900658671e-18,31532900.31,11739865.95,3068479.24,609344.0888,97118.73219,12905.08541,1469.315789,146.2980036,12.9420217,1.019426523,0.2185828514,0.0002579779374,0.1504734105,0.3954079431,1500.807704,1743.922819,0.008399092747,0.07628352779,30,100,5,15,0,29.94110413,17.83641574,22,0.0001,0,0.6,-0
3.8,1.617323319,14.19458207,0.2020770346,0.0009904696734,57855.46628,61943.81863,6.518731823,298.0035825,215.2140361,5.836933398,2.667824415,0.406995909,0.5262062738,8.308875059e-15,9.336550298e-18,33400584.1,13002247.75,3576893.512,749242.1089,126065.2887,17690.11526,2127.275261,223.7242166,20.9054362,1.738873583,0.3728202193,0.0002732578896,0.1544119332,0.40565533,1508.617876,1747.500869,0.008400922229,0.07662172868,30,100,5,15,0,22.08388981,19.77897135,22,0.0001,0,0.6,-0
4,1.634582085,14.15584586,0.2017234469,0.000989928735,57857.22949,61950.55528,6.507583887,298.0114083,217.2977012,5.947584454,2.857609547,0.422608372,0.5420383767,1.449040828e-14,1.715121362e-17,35302797.35,14322075.82,4134275.097,910738.4387,161287.2571,23828.76905,3017.217929,334.1310232,32.8761235,2.878536542,0.6171271663,0.0002888203354,0.1585007859,0.4163062774,1516.448625,1751.106057,0.008416010986,0.07629357923,30,100,5,15,0,15.14855267,22.64706188,22,0.0001,0,0.6,-0
4.2,1.675198695,14.1119561,0.201454123,0.0009893952658,57858.493,61958.21476,6.493496187,298.0227517,220.3180807,6.059640517,3.053807431,0.4387196745,0.5586102033,2.458125196e-14,3.057137532e-17,37229347.57,15698975.28,4742458.227,1095852.687,203745.4334,31612.73712,4204.271492,489.0306441,50.5398157,4.646610783,0.9961176107,0.0003045818876,0.1627434196,0.4273111959,1524.251784,1755.261685,0.008455599189,0.07635074235,30,100,5,15,0,12.66437877,25.41335512,30,0.0001,0,0.6,-0
4.4,1.711287541,14.07407682,0.201169401,0.0009888500128,57860.37987,61966.48457,6.482278614,298.0320295,222.7886124,6.173113843,3.256680963,0.4554101903,0.5759904329,4.066499808e-14,5.302163717e-17,39171626.45,17131440.23,5402786.526,1306473.253,254427.4407,41363.64779,5764.798453,702.7169985,76.10784174,7.331183108,1.571519323,0.0003204721195,0.1671588312,0.4387885117,1531.980607,1759.378041,0.008474281553,0.07668730916,30,100,5,15,0,15.79643827,29.69593396,30,0.0001,0,0.6,-0
4.6,1.74343452,14.03438821,0.2008672532,0.000988278077,57863.7838,61976.26329,6.476291484,298.0421951,225.4957532,6.28801754,3.466502181,0.472653083,0.5941493912,6.574964358e-14,8.969259776e-17,41136291.13,18617992.72,6116453.815,1544497.711,314387.7118,53443.79897,7789.333753,993.0047751,112.4752719,11.32823012,2.428169422,0.0003365454948,0.1717549752,0.450726509,1539.610142,1763.428322,0.008451069288,0.07682117784,30,100,5,15,0,23.39670587,33.66489072,30,0.0001,0,0.6,-0
4.8,1.771008491,13.99257877,0.200550097,0.0009876720752,57869.18214,61988.02692,6.481449041,298.0504495,227.694189,6.404364728,3.683549613,0.4905084199,0.6131472771,1.04104252e-13,1.483024553e-16,43129858.59,20157392.52,6884512.446,1811823.825,384745.978,68258.4164,10384.24964,1381.852721,163.3830552,17.17387577,3.680920421,0.0003528553304,0.1765406873,0.463178127,1547.155667,1767.395643,0.008413676893,0.07712694036,30,100,5,15,0,33.38385381,38.3035357,30,0.0001,0,0.6,-0
5,1.795492774,13.94986134,0.200216597,0.0009870400064,57876.15857,62001.38799,6.493843082,298.0578123,229.6554382,6.522165665,3.908093336,0.50887815,0.6328803277,1.616901636e-13,2.401216637e-16,45158175.53,21748642.15,7707884.469,2110340.24,466684.613,86257.48349,13673.40646,1896.035306,233.6039394,25.58347767,5.483007028,0.0003694494596,0.181509387,0.4761200362,1554.581577,1771.295397,0.008404516124,0.0769076123,30,100,5,15,0,41.28816171,42.65738236,30,0.0001,0,0.6,-0
5.2,1.816547557,13.90365648,0.1998626429,0.0009864162263,57882.7243,62014.35222,6.507834236,298.0632105,231.0935999,6.641428821,4.140399861,0.5278450792,0.6534350448,2.467192295e-13,3.813576928e-16,47226387.69,23390940.54,8587371.978,2441919.11,561446.5153,107937.7753,17799.96108,2567.903136,329.1615644,37.49969885,8.036335043,0.0003863699808,0.1866601516,0.4895593837,1552.626776,1772.569572,0.00839817116,0.07687706977,30,100,0,15,0,44.24678083,47.02749621,30,0.0001,0,0.6,-0
5.4,1.833599679,13.85003289,0.1994529312,0.0009858025667,57888.76366,62026.79152,6.517874917,298.0705773,233.0565062,6.762167025,4.380764803,0.5474695291,0.6748735522,3.70340527e-13,5.949522427e-16,49340411.85,25083698.57,9523666.928,2808408.39,670331.942,133844.4468,22928.15024,3436.19652,457.5789542,54.14990105,11.60376356,0.0004036653005,0.1920058745,0.5034807155,1550.616966,1773.837254,0.008436242309,0.07698317437,30,100,0,15,0,41.62685656,51.00262201,30,0.0001,0,0.6,-0
5.6,1.846911629,13.79473549,0.1990178821,0.0009852120661,57893.47684,62037.91362,6.519359436,298.0778609,234.9974813,6.884392701,4.629488476,0.5677151969,0.6971561618,5.475140202e-13,9.12947359e-16,51506469.4,26826571.73,10517362.59,3211624.957,794695.1252,164572.46,29245.11733,4546.928953,628.1616993,77.1145999,16.52375232,0.0004213863174,0.1975478467,0.5179117515,1548.576938,1775.124367,0.008449547413,0.07682513676,30,100,0,15,0,35.0087279,55.87408577,30,0.0001,0,0.6,-0
5.8,1.855659835,13.74409348,0.1986281123,0.0009846460426,57896.74846,62047.5898,6.513882679,298.0838788,236.6013345,7.008118409,4.886879151,0.5886560686,0.7203608736,7.980734201e-13,1.379507814e-15,53731350.03,28619472.23,11568966.14,3653348.434,935940.5533,200767.7749,36962.75481,5954.336774,852.3176693,108.408333,23.22766256,0.0004395885795,0.2032924615,0.5328835531,1546.502835,1776.432331,0.008403286456,0.07684792765,30,100,0,15,0,27.81221458,60.97831813,30,0.0001,0,0.6,-0
6,1.858668718,13.69577773,0.1982790961,0.0009840964953,57899.01536,62056.24009,6.50397849,298.0945633,239.449165,7.133376067,5.153368639,0.6103520016,0.7445538219,1.149415117e-12,2.057783933e-15,56024295.89,30463154.45,12679524.18,4135752.69,1095725.654,243200.4182,46339.43097,7726.419987,1144.793295,150.7209666,32.29140899,0.0004583476989,0.2092568649,0.5483602315,1544.377224,1777.745835,0.008407579817,0.07697259971,30,100,0,15,0,22.801857,65.91963764,30,0.0001,0,0.6,-0
6.2,1.85658198,13.65529459,0.1980073542,0.0009835496752,57901.06775,62064.66034,6.493248107,298.1052183,242.289365,7.260163586,5.429196181,0.6327665229,0.7696927113,1.634641842e-12,3.027562998e-15,58393887.29,32357660.32,13848752.12,4660079.711,1275346.387,292557.6276,57626.12268,9933.690463,1521.751848,207.152651,44.37866559,0.0004777338732,0.2154434192,0.5644081582,1542.182512,1779.041555,0.008427104337,0.07692882467,30,100,0,15,0,21.74542106,72.7061133,30,0.0001,0,0.6,-0
6.4,1.849004964,13.58444526,0.1975209815,0.0009829911728,57903.76241,62073.71705,6.484994304,298.1113743,243.9304522,7.388501241,5.71474317,0.6560403545,0.7959326498,2.29780969e-12,4.398332906e-15,60850276.98,34304103.45,15077107.9,5228048.501,1476373.088,349658.3586,71124.78744,12662.65664,2003.512875,281.7094182,60.34696412,0.0004978301644,0.2218724813,0.5811460955,1539.882575,1780.288464,0.008439163992,0.07728334802,30,100,0,15,0,24.96968071,79.84808871,30,0.0001,0,0.6,-0
6.6,1.836886674,13.52261484,0.197049581,0.000982410308,57907.75787,62084.08142,6.484139503,298.1186765,245.8772944,7.518389395,6.010273329,0.6801041201,0.823196528,3.191510467e-12,6.306029568e-15,63402876.55,36303330.63,16364256.82,5840726.012,1700100.209,415257.2761,87134.14834,16003.76127,2612.353506,378.9793215,81.17830518,0.0005187135708,0.2285506929,0.598518854,1537.466566,1781.468127,0.008442605949,0.07735660671,30,100,0,15,0,31.48469451,85.83768341,30,0.0001,0,0.6,-0
6.8,1.818566388,13.44011832,0.1964202793,0.0009818066561,57913.11899,62095.78864,6.491136836,298.1254872,247.6933313,7.649875161,6.316364645,0.7050228271,0.8515615145,4.391290779e-12,8.950055627e-15,66065708.73,38358321.04,17711703.37,6500539.68,1948582.306,490441.0466,106070.5393,20082.16439,3379.275135,505.4323301,108.2574083,0.0005404988156,0.2354879178,0.6165712146,1534.926495,1782.576283,0.008503569742,0.07749400307,30,100,0,15,0,38.3252848,92.48730416,30,0.0001,0,0.6,-0
7,1.795362511,13.38363069,0.1959610761,0.0009811902379,57919.28639,62108.2975,6.499674961,298.1266406,248.0009459,7.78295835,6.63329855,0.7306750884,0.8808937098,5.984059129e-12,1.257001096e-14,68851327.07,40471121.44,19119333.6,7208598.356,2223251.791,576106.053,128313.6715,25020.65123,4336.541907,668.1609219,143.1020002,0.0005632886024,0.2426707042,0.6353563082,1532.288795,1783.634,0.008475913838,0.07718379384,30,100,0,15,0,42.36486372,99.23258559,30,0.0001,0,0.6,-0
7.2,1.767860085,13.3306816,0.1955842332,0.0009805726893,57925.58236,62120.94833,6.506156729,298.1238374,247.2532984,7.917643834,6.961394523,0.7570581956,0.9111910539,8.079433556e-12,1.747705591e-14,71772711.57,42644657.38,20587469.33,7966235.019,2525694.966,673248.765,154293.7211,30961.68515,5522.576807,875.8502208,187.5704454,0.0005871891234,0.250085347,0.6548194151,1529.571681,1784.662415,0.00843847424,0.07679512615,30,100,0,15,0,43.00926574,104.2851973,30,0.0001,0,0.6,-0
7.4,1.734046955,13.24965341,0.1950220133,0.000979962504,57931.49024,62133.18897,6.510143475,298.1279336,248.3460565,8.053946154,7.301047597,0.784353457,0.9426610399,1.081478484e-11,2.407282983e-14,74846517.55,44882658.46,22116716.86,8774892.678,2857601.827,782953.2538,184491.1612,38068.85403,6982.76112,1139.061608,243.9223504,0.0006123366398,0.2577533453,0.6748306019,1526.771306,1785.671926,0.008473781422,0.07683673007,30,100,0,15,0,41.07263599,108.0584803,30,0.0001,0,0.6,-0
7.6,1.695265449,13.17673765,0.1944786905,0.0009793645722,57936.69005,62144.73294,6.508808356,298.1353255,250.3182828,8.191861144,7.652525378,0.8124922606,0.9752299866,1.434709723e-11,3.283327026e-14,78090183.98,47188730.11,23707019.94,9635301.405,3220270.131,906173.4471,219362.9133,46506.74537,8764.91754,1469.399613,314.6401706,0.0006388738237,0.2656819406,0.6954576231,1523.902458,1786.674654,0.008480970928,0.07663084049,30,100,0,15,0,37.54291117,114.1365991,30,0.0001,0,0.6,-0
7.8,1.650211747,13.10954334,0.1940124387,0.000978776623,57941.29063,62155.6708,6.50237582,298.1387895,251.2426543,8.331437586,8.016498521,0.8416100017,1.009060412,1.889956929e-11,4.444498879e-14,81529998.41,49569628.59,25360458.87,10549842.49,3616026.928,1044369.117,259567.852,56507.29944,10936.05501,1883.195109,403.2172978,0.0006670157397,0.2738909319,0.7168766401,1520.948812,1787.662852,0.008458889931,0.07666754443,30,100,0,15,0,34.55670537,121.4535847,30,0.0001,0,0.6,-0
8,1.598489797,13.00945364,0.1933101488,0.0009781898217,57945.80758,62166.53247,6.495153042,298.1390342,251.307988,8.472676772,8.393300391,0.8718060555,1.044273264,2.471090526e-11,5.967565265e-14,85192443.06,52030920.39,27077331.04,11519173.12,4046184.877,1198594.607,305648.8335,68279.17247,13560.62231,2397.069762,513.2086834,0.0006969790449,0.2824076213,0.7391577414,1517.886873,1788.617168,0.008454929587,0.07691773202,30,100,0,15,0,34.14320377,127.6679297,30,0.0001,0,0.6,-0
8.2,1.539718317,13.11557783,0.1966855529,0.0009775946131,57950.81713,62177.88342,6.489293697,298.1342622,250.0342734,8.61558398,8.783301268,0.9030921209,1.080893444,3.206205834e-11,7.945379958e-14,89109943.6,54579377.88,28858271.85,12543990.03,4512058.591,1369931.276,358178.2612,82048.51838,16710.39008,3030.055361,648.6843138,0.0007290290213,0.2264100364,0.5948080355,1514.699916,1789.518988,0.008455792815,0.07714891432,42,100,0,15,0,36.60509346,132.9309819,30,0.0001,0,0.6,-0
8.4,1.474539757,13.04930454,0.1969110575,0.0009769833028,57956.78688,62190.19604,6.485358602,298.1322257,249.4906333,8.760209656,9.187249393,0.9353176167,1.118767471,4.134786153e-11,1.051001719e-13,93329663.56,57226210.33,30706191.02,13626674.11,5016071.829,1560047.841,417981.9603,98132.8169,20485.22586,3808.681341,815.3173817,0.0007635515245,0.2261037586,0.5922474523,1511.389494,1790.358031,0.008441558189,0.07691664911,42,100,0,15,0,41.40372027,136.4965817,30,0.0001,0,0.6,-0
8.6,1.402611528,12.96582211,0.196528533,0.0009763508748,57964.03127,62203.79218,6.484886582,298.1265776,247.9825936,8.906549922,9.605474881,0.9685799815,1.15802386,5.298309826e-11,1.380632215e-13,97899327.1,59981789.16,32622425.12,14767903.36,5559534.582,1770118.111,485726.9097,116812.6609,24979.52948,4759.483486,1018.781332,0.0008009369969,0.2321156993,0.6078709161,1507.937378,1791.121022,0.008437283821,0.07690288254,42,100,0,15,0,47.77443653,140.864606,30,0.0001,0,0.6,-0
8.8,1.322852296,12.8705792,0.1959902055,0.0009756968215,57972.58612,62218.70193,6.484537406,298.1297903,248.8406225,9.054620731,10.03848329,1.00303921,1.198873382,6.747531563e-11,1.801540447e-13,102884392.3,62859616.18,34609349.9,15968859.68,6144055.689,2001498.446,562178.6096,138412.9118,30304.23356,5914.244689,1265.870873,0.0008417209659,0.2390897877,0.6260646846,1504.326136,1791.801322,0.008473254073,0.07719530108,42,100,0,15,0,54.32875958,143.8897723,30,0.0001,0,0.6,-0
9,1.235449994,12.77505551,0.1954348248,0.0009750207775,57982.48106,62234.9567,6.486805826,298.1268589,248.0576204,9.204443398,10.48684684,1.038686892,1.241343359,8.543034196e-11,2.335890206e-13,108371580.8,65876617.53,36670081.83,17230886.22,6771314.396,2255620.816,648163.9431,163293.1285,36585.14561,7309.942252,1564.490345,0.0008866129225,0.2464177151,0.6453008041,1500.554352,1792.397664,0.008433890673,0.07740766621,42,100,0,15,0,61.03343201,149.7871645,30,0.0001,0,0.6,-0
9.2,1.140484414,12.68688567,0.1949143541,0.0009743263137,57993.53411,62252.3492,6.493829124,298.1209615,246.481954,9.356011851,10.95091434,1.075321256,1.285244081,1.075058291e-10,3.008546316e-13,114466226.9,69051815.27,38807562.15,18554668.79,7442456.994,2533658.383,744427.209,191797.5536,43948.51286,8985.246777,1922.904729,0.0009364746287,0.2540059609,0.6652848729,1496.644552,1792.921494,0.008393384303,0.07718902132,42,100,0,15,0,66.82254381,153.6188713,30,0.0001,0,0.6,-0
9.4,1.038014001,12.60528575,0.1944722805,0.0009736228185,58005.17868,62270.31715,6.501269418,298.1399495,251.5568058,9.509369664,11.4315071,1.112931243,1.330632014,1.346287253e-10,3.85475769e-13,121333024.9,72415260.2,41028228.35,19943004.58,8160057.69,2837606.548,852103.0196,224425.744,52573.46263,10994.5796,2352.745349,0.0009926534887,0.2618373554,0.6854844866,1492.609506,1793.390033,0.008348519785,0.07690074235,42,100,0,15,0,69.7951169,156.3634796,30,0.0001,0,0.6,-0
9.6,0.9279542079,12.51891928,0.194038496,0.0009729194765,58016.81602,62288.27467,6.506313014,298.1780662,261.7469246,9.664506263,11.9289795,1.151594034,1.377684628,1.677310884e-10,4.911557077e-13,129177601.7,75999466.94,43337338.4,21396915.68,8925307.972,3168730.142,972042.4297,261593.7647,62620.72687,13389.86264,2865.106738,0.001056831783,0.2699207428,0.705962223,1488.453241,1793.818621,0.008326596416,0.07681234596,42,100,0,15,0,69.8054199,167.4945993,30,0.0001,0,0.6,-0
9.8,0.8103512956,12.42900857,0.1935672056,0.0009722227146,58028.04379,62305.81819,6.508332886,298.203058,268.4301121,9.821427132,12.44386077,1.191192117,1.426397314,2.079451928e-10,6.224745624e-13,138311486.9,79849552.55,45742571.08,22918279.87,9739855.495,3528564.844,1105245.887,303788.832,74279.82509,16233.1363,3473.244501,0.001131558206,0.2782568367,0.7272887035,1484.191578,1794.222082,0.008343777687,0.07657228094,42,100,0,15,0,67.80748033,185.7505526,30,0.0001,0,0.6,-0
10,0.6847276649,12.3236831,0.1929686504,0.000971535365,58038.70545,62322.79305,6.505161099,298.2093344,270.1089952,9.980134213,12.97668642,1.231702442,1.476953565,2.565830521e-10,7.848696301e-13,149222228.3,84027425.77,48253843.63,24509293.48,10605374.19,3918676.23,1252760.064,351534.2674,87759.46241,19594.50708,4192.13584,0.0012208215,0.2868506141,0.7496256793,1479.821248,1794.603653,0.008350623801,0.07645912279,42,100,0,15,0,65.00384027,200.7643473,30,0.0001,0,0.6,-0
10.2,0.5509431246,12.21653983,0.1923688839,0.0009708534815,58049.06275,62339.46237,6.498520518,298.1890424,264.679828,10.14062792,13.52803797,1.273089179,1.529675101,3.151572695e-10,9.847620182e-13,162739877.8,88622624.71,50884236.43,26172579.47,11523573.97,4340656.182,1415676.141,405390.1036,103288.5856,23552.88133,5038.635846,0.001331412512,0.2957241125,0.7732201975,1475.322653,1794.952098,0.008319028316,0.07661131665,42,100,0,15,0,63.47626784,210.3569231,30,0.0001,0,0.6,-0
10.4,0.4091271879,12.12780324,0.1919083652,0.0009701684092,58059.65036,62356.34463,6.489083418,298.1632555,257.7786311,10.30289887,14.09849997,1.314919606,1.584733159,3.854052142e-10,1.22970265e-12,180445621.5,93774876.89,53651621.3,27911356.49,12496221.84,4796123.002,1595129.308,465954.0797,121117.5903,28196.78067,6031.651154,0.001476267289,0.3048753983,0.7977040273,1470.693968,1795.256759,0.008372115186,0.07667009113,42,100,0,15,0,64.59969192,211.1591604,30,0.0001,0,0.6,-0
