time_h,S,DO2,O2,P,V,Wt,pH,T,Q,Viscosity,Culture_age,a0,a1,a3,a4,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,nm,phi0,CO2outgas,CO2_d,PAA,NH3,mu_P_calc,mu_X_calc,Fg,RPM,Fpaa,Fs,Fa,Fb,Fc,Foil,Fh,Fw,pressure,Fremoved
2,1.328043136,14.59762287,0.2059792733,0.000995396153,57752.72886,62237.94516,6.48618141,297.9231301,287.1586514,4.854481081,1.035835926,0.2356136324,0.3518938817,8.24719057e-18,4.856292468e-21,17450863.92,3953267.081,592676.8257,66233.607,5897.05453,436.3301892,27.62127346,1.528043833,0.07507856387,0.003295647195,0.000707011075,0.0001427695466,0.1095992217,0.2885398041,1485.531955,1679.382901,0.009198496767,0.06799516602,30,100,5,8,0,11.99976302,40.89778467,22,0.08039231148,0,0.6,-0
2.2,1.37261129,14.57257376,0.2057707276,0.0009948650428,57753.67604,62243.39129,6.497731435,298.0762377,327.8383052,4.946620889,1.154959421,0.2448286152,0.358932135,2.333284086e-17,1.51225854e-20,18965953.26,4715562.48,778060.2533,95739.2874,9385.573392,764.5546293,53.27855807,3.244228992,0.1754351109,0.008470268749,0.001816998407,0.0001551648423,0.1117013093,0.2929389172,1494.12527,1683.220488,0.009194262496,0.06815049584,30,100,5,8,0,18.01136176,12.2693354,22,50.82420273,0,0.6,-0
2.4,1.41598008,14.54587559,0.2055396511,0.0009943290806,57754.88965,62249.11066,6.510742424,298.0118226,310.7230845,5.039944243,1.277389691,0.2541955128,0.3663672316,6.025348978e-17,4.263027508e-20,20464797.49,5534020.58,996352.7753,133860.7485,14328.90319,1274.432178,96.95535093,6.444627284,0.3803918975,0.02003485198,0.004297494089,0.000167427233,0.1138828493,0.2991000882,1502.6587,1687.042969,0.009183018934,0.06782430235,30,100,5,8,0,19.40571506,62.65484078,22,5.082420273,0,0.6,-0
2.6,1.457694572,14.52578829,0.2053644979,0.000993809004,57755.36308,62254.08758,6.51678911,297.9600174,296.9578975,5.13444455,1.403246112,0.2637710201,0.3742382962,1.44111679e-16,1.105373176e-19,21951450.94,6406489.237,1249518.237,182000.3537,21123.93572,2037.047817,168.0121437,12.10629044,0.7745573756,0.04419546396,0.00947935041,0.000179589888,0.1161444213,0.3054589798,1511.125684,1690.878382,0.009166525813,0.06780514624,30,100,5,8,0,15.62302936,42.142254,22,0.5082420273,0,0.6,-0
2.8,1.497378193,14.50131682,0.2051737125,0.0009933118254,57754.61392,62257.83934,6.512321042,297.9255414,287.7971392,5.230122059,1.532667545,0.2736115057,0.3825882088,3.228862511e-16,2.669178645e-19,23430157.21,7330923.409,1539364.563,241622.7858,30226.45068,3141.608518,279.253217,21.68398313,1.494925599,0.09186624033,0.01970282443,0.0001916875255,0.1184955978,0.3119275475,1519.611775,1694.739555,0.00914716881,0.06807754859,30,100,5,8,0,9.449187286,25.19590047,22,0.05082420273,0,0.6,-0
3,1.535229433,14.45851039,0.2048240114,0.0009928279032,57752.97779,62260.70158,6.499718072,298.0456049,319.6995588,5.326975875,1.665789468,0.2836892165,0.391389428,6.831593622e-16,6.054596446e-19,24904931.35,8305287.252,1867459.956,314214.3367,42145.50052,4696.646542,447.5817875,37.25733079,2.753302072,0.1812731608,0.03887565507,0.0002037529932,0.120938691,0.3173905088,1528.12501,1698.617649,0.009135151591,0.06808640288,30,100,5,8,0,5.074775103,7.558770142,22,37.47911986,0,0.6,-0
3.2,1.58657779,14.43952101,0.2046342967,0.0009923156427,57752.8623,62265.55676,6.488048161,298.0070714,309.4607072,5.425008904,1.802758649,0.2939898373,0.4006159476,1.377102086e-15,1.302859892e-18,26372245.3,9327819.532,2235439.923,401380.3497,57468.30629,6836.355146,695.4182834,61.78604859,4.873124805,0.3422640908,0.07339679623,0.0002157574273,0.1234714288,0.3243090037,1536.558161,1702.442024,0.009140191087,0.06798747528,30,100,5,15,0,5.734586232,46.44705096,22,3.747911986,0,0.6,-0
3.4,1.637066632,14.41015264,0.204402421,0.000991786003,57753.8171,62271.51498,6.485084576,297.9706449,299.7814545,5.524219879,1.943707682,0.3045659261,0.4103069973,2.65839106e-15,2.674349939e-18,27828561.86,10396187.92,2644577.686,504690.9403,76828.92213,9717.851103,1051.048676,99.28148282,8.324489635,0.6212912616,0.1332240115,0.0002276718893,0.1260985212,0.3315249987,1544.953344,1706.224295,0.009177758065,0.06813447887,30,100,5,15,0,11.03326979,33.96272303,22,0.3747911986,0,0.6,-0
3.6,1.685774494,14.38960765,0.2042371436,0.0009912355822,57756.07175,62278.78191,6.492575564,297.9482692,293.8354854,5.624613467,2.088789599,0.3154452052,0.4204847314,4.939023278e-15,5.265126899e-18,29277311.61,11508144.85,3096043.282,625762.4244,100928.2023,13526.76238,1550.132604,155.134779,13.78054201,1.08917166,0.2335366366,0.0002395244455,0.1288278821,0.3389018963,1553.271332,1709.956614,0.009181492368,0.06838161259,30,100,5,15,0,17.49181611,21.94976441,22,0.03747911986,0,0.6,-0
3.8,1.733111381,14.35790733,0.2039928358,0.0009906731618,57759.00564,62286.74121,6.504814442,298.0522382,321.4652414,5.726192585,2.238152745,0.3265781561,0.4311020526,8.867942519e-15,9.986670023e-18,30721785.41,12661555.29,3590840.82,766224.7511,130528.2905,18478.72326,2236.782029,236.4368313,22.18183153,1.850928456,0.3968438755,0.0002513420191,0.1316564926,0.3454319438,1561.474754,1713.658698,0.009161431183,0.06822821241,30,100,5,15,0,20.94753655,6.584929324,22,29.90203863,0,0.6,-0
4,1.778033461,14.35013713,0.2039351422,0.0009901156379,57761.64385,62294.39704,6.51437537,298.0277772,314.9642796,5.828968823,2.391979913,0.3379900943,0.4421815656,1.5478493e-14,1.837296987e-17,32165210.18,13854716.69,4130209.629,927913.2221,166515.9411,24836.59769,3167.582209,352.7769849,34.8705731,3.064764224,0.6570495965,0.0002631510104,0.1345821754,0.3532848931,1569.634282,1717.358834,0.009213865647,0.06811727771,30,100,5,15,0,19.52558721,40.6821686,22,2.990203863,0,0.6,-0
4.2,1.848714188,14.30012978,0.2036526039,0.000989577437,57763.24433,62302.44209,6.513856266,298.0033139,308.4623501,5.932934355,2.550382356,0.3496892667,0.4537210184,2.626926202e-14,3.278238265e-17,33599896.65,15085189.12,4714456.686,1112290.152,209727.3173,32874.02397,4406.215986,515.716011,53.57170868,4.946730385,1.060450256,0.0002748885116,0.1376049032,0.3614462623,1577.736119,1721.633199,0.009257682845,0.06796163392,30,100,5,15,0,14.30324367,33.42227215,30,0.2990203863,0,0.6,-0
4.4,1.917313067,14.27276361,0.203432163,0.0009890567671,57763.85182,62309.4983,6.504276962,297.9907807,305.1311059,6.038082057,2.713469859,0.3617070533,0.465740521,4.337343588e-14,5.674987299e-17,35019398.96,16350096.53,5343662.351,1320727.232,261017.0231,42888.89612,6026.072122,739.3195619,80.49782331,7.78870854,1.669585552,0.0002865017877,0.1407279126,0.3697728208,1585.854162,1725.925848,0.009223771911,0.06792265531,30,100,5,15,0,9.31303486,26.20754051,30,0.02990203863,0,0.6,-0
4.6,1.983532376,14.25129105,0.2032752913,0.0009885397582,57764.22948,62316.31762,6.493050617,297.9862026,303.9142411,6.144425924,2.881436471,0.3740026567,0.4781970112,6.999721831e-14,9.582715158e-17,36427568.46,17647219.16,6018565.067,1555019.793,321443.6065,55253.54931,8121.400675,1042.290079,118.706859,12.01093755,2.574490044,0.0002980223475,0.1439501178,0.378284869,1593.919299,1730.215235,0.009201465182,0.06761087892,30,100,5,15,0,8.15200889,22.19133513,30,0.002990203863,0,0.6,-0
4.8,2.046726349,14.22781485,0.2031289969,0.0009880110615,57765.26882,62323.78033,6.487015897,297.9867684,304.0646449,6.251971001,3.054443408,0.3866688673,0.4911782714,1.106260412e-13,1.581704494e-16,37828365.96,18974164.46,6739319.604,1816721.265,392051.0059,70364.85618,10799.15412,1447.07501,172.0675108,18.17265022,3.8949651,0.0003094825953,0.1472805433,0.3870278169,1601.938254,1734.471709,0.009226651929,0.06777382273,30,100,5,15,0,11.45793079,20.36016846,30,0.0002990203863,0,0.6,-0
5,2.107629892,14.19296302,0.2028869987,0.0009874629281,57767.44681,62332.36757,6.488942827,297.9911016,305.2165251,6.360724371,3.232662497,0.3996699792,0.5046461509,1.7150749e-13,2.556626692e-16,39225403.78,20328712.93,7505915.473,2107340.098,473930.5146,88660.79628,14183.30665,1980.946379,245.5005956,27.01807635,5.790427596,0.0003209120842,0.1507243729,0.3960295619,1609.871981,1738.681734,0.009237236265,0.06769745441,30,100,5,15,0,17.15544171,20.07230961,30,0.0001,0,0.6,-0
5.2,2.1663721,14.15634692,0.2026167244,0.0009869157048,57769.60654,62340.94803,6.498572065,297.9974703,306.9095702,6.470693833,3.416271844,0.4130745401,0.5186703903,2.61226172e-13,4.053524694e-16,40621736.11,21708795.62,8318185.977,2428331.413,568217.2263,110621.8134,18416.48906,2676.736397,345.1977785,39.52534671,8.47037653,0.0003323358014,0.1542879909,0.4053206232,1608.577418,1740.276623,0.009237082501,0.06786370532,30,100,0,15,0,22.07267947,21.06683954,30,0.0001,0,0.6,-0
5.4,2.221860826,14.10587337,0.2022284316,0.0009863657099,57771.97712,62349.72403,6.507846093,298.005762,309.1140073,6.581901262,3.60551766,0.4268862175,0.5332547624,3.919414874e-13,6.323605139e-16,42020606.95,23112698.77,9176242.708,2781402.276,676225.8461,136816.8531,23672.93718,3575.96893,479.2814162,57.02698808,12.2201907,0.0003437802867,0.1579787186,0.4149212542,1607.233513,1741.850999,0.009191486258,0.06795966579,30,100,0,15,0,23.13843594,22.89782153,30,0.0001,0,0.6,-0
5.6,2.274958268,14.06985464,0.2019361841,0.0009858252736,57773.82164,62357.97867,6.512623361,298.0136549,311.2125393,6.694333105,3.800487328,0.4411149825,0.548406943,5.783509723e-13,9.685991133e-16,43424993.44,24538234.96,10078779.13,3167260.89,798896.1653,167729.1329,30116.58831,4720.81274,656.5422964,81.04937253,17.36672147,0.0003552698968,0.1617971394,0.4248562149,1605.859972,1743.42698,0.009184866239,0.06803891225,30,100,0,15,0,20.52039343,25.61584056,30,0.0001,0,0.6,-0
5.8,2.325060939,14.02769511,0.2016293791,0.0009853002909,57774.76056,62365.32488,6.508344056,298.0226472,313.6035154,6.80802584,4.00150609,0.4558148769,0.5641856254,8.425219944e-13,1.463267689e-15,44837913.06,25984214.32,11026101.48,3587825.726,937775.438,204073.3845,37982.26127,6171.431157,889.6463492,113.831375,24.38936479,0.0003668293184,0.1657530117,0.435134555,1604.462242,1745.014496,0.009230482107,0.06823920013,30,100,0,15,0,16.00505661,28.49277654,30,0.0001,0,0.6,-0
6,2.372186899,13.9953678,0.2013978794,0.0009847842246,57775.13871,62372.0984,6.499479252,298.0350601,316.9040936,6.922977894,4.208724308,0.4709479145,0.5805479491,1.21105772e-12,2.178613486e-15,46262207.89,27448964.98,12017044.95,4043913.926,1093972.072,246457.8916,47491.35255,7989.014947,1192.309221,157.9360284,33.83685225,0.0003784818033,0.1698457431,0.445728273,1603.034344,1746.604304,0.00922387423,0.06821853069,30,100,0,15,0,13.21675756,32.04800383,30,0.0001,0,0.6,-0
6.2,2.415723729,13.95001696,0.201086709,0.0009842648244,57775.66209,62379.00453,6.4914437,298.0472507,320.1457039,7.039200453,4.422357067,0.4865696824,0.5975508149,1.719172712e-12,3.199818934e-15,47700858.05,28931203.06,13050806.91,4536598.881,1268766.719,295584.708,58904.24669,10247.4047,1581.567711,216.6474669,46.41223659,0.0003902517324,0.1740811862,0.4566890392,1601.551611,1748.173221,0.009186608089,0.06839550541,30,100,0,15,0,13.96043969,37.11226948,30,0.0001,0,0.6,-0
6.4,2.455948395,13.90354061,0.2007574765,0.0009837314802,57776.97031,62386.70034,6.488336148,298.0575287,322.8788376,7.156708749,4.64264539,0.5027516069,0.6152698447,2.412054379e-12,4.640149034e-15,49156987.53,30429818.36,14126490.83,5066860.614,1463452.183,352199.476,72509.26285,13031.55582,2077.75573,294.0301087,62.98552104,0.0004021646638,0.178475861,0.4680816275,1599.989716,1749.699483,0.009144299933,0.06881226266,30,100,0,15,0,17.90094905,42.53969785,30,0.0001,0,0.6,-0
6.6,2.492904891,13.86897633,0.2005128335,0.0009831805959,57779.30998,62395.42279,6.49175995,298.0641977,324.6523894,7.275515799,4.869824801,0.5193998731,0.6336036014,3.347188741e-12,6.648753769e-15,50633512.59,31943875.39,15243118.13,5635581.719,1679327.408,417090.5403,88624.0045,16438.62454,2704.973828,395.0744835,84.62483573,0.0004142444562,0.1830269199,0.4799258862,1598.350665,1751.178343,0.009166633381,0.06876193301,30,100,0,15,0,23.07096888,47.76606142,30,0.0001,0,0.6,-0
6.8,2.526716214,13.82256656,0.2002035534,0.0009826173793,57782.40676,62404.89566,6.498708719,298.0689881,325.9264421,7.395632105,5.104122995,0.5365697178,0.6526108912,4.597122516e-12,9.420280432e-15,52133193.96,33472606.07,16399640.01,6243544.094,1917691.344,491087.7427,107596.6142,20579.08832,3491.599692,525.862889,112.6318475,0.0004265136957,0.1877336399,0.4921997971,1596.636977,1752.616394,0.009156854041,0.0688591812,30,100,0,15,0,26.86581463,52.14710939,30,0.0001,0,0.6,-0
7,2.557939312,13.7652529,0.1997911231,0.0009820514303,57785.70619,62414.58878,6.507203695,298.0781557,328.3648978,7.517069244,5.345778817,0.5542705906,0.6723016264,6.252557847e-12,1.320621761e-14,53658634.03,35015404.14,17594938.6,6891415.131,2179829.775,575057.865,129805.9023,25577.61688,4470.775892,693.7437376,148.5790168,0.0004389936731,0.1926007521,0.5048368113,1594.863139,1754.030264,0.009148679069,0.06890078435,30,100,0,15,0,27.89049111,56.15718275,30,0.0001,0,0.6,-0
7.2,2.585542388,13.71167705,0.199401453,0.000981494129,57788.53001,62423.81077,6.510647738,298.0825749,329.5404259,7.639841956,5.595055113,0.5725784721,0.6927590935,8.426671028e-12,1.833044876e-14,55212699.99,36571839.33,18827881.1,7579791.14,2467036.756,669914.6645,155666.3068,31575.30854,5681.247454,907.5895868,194.3647508,0.0004517078455,0.1976390893,0.5179745478,1593.040708,1755.438385,0.009163231415,0.06912720556,30,100,0,15,0,25.52338556,61.87115354,30,0.0001,0,0.6,-0
7.4,2.608626152,13.65283765,0.1989838231,0.0009809496409,57790.60745,62432.26589,6.507824446,298.0889106,331.2259051,7.763966511,5.852230934,0.5915234416,0.7140169267,1.125868264e-11,2.520424434e-14,56798956.5,38141661.58,20097267.83,8309128.929,2780567.549,776599.307,185623.0419,38729.33458,7167.646868,1177.963652,252.2489503,0.0004646853762,0.2028604104,0.5315647451,1591.174245,1756.848173,0.009183555225,0.06936476238,30,100,0,15,0,21.80017782,66.2578392,30,0.0001,0,0.6,-0
7.6,2.627653138,13.58963441,0.1985382216,0.0009804136013,57792.1649,62440.20321,6.500106594,298.0961681,333.1567491,7.88946182,6.117609305,0.6111774342,0.7361550094,1.491930569e-11,3.43475409e-14,58421272.28,39724841.27,21401888.93,9079790.52,3121659.47,896089.2897,220156.5372,47215.11679,8981.39196,1517.423608,324.9179204,0.0004779579162,0.2082797838,0.5456531359,1589.250641,1758.250482,0.009204811033,0.06977019169,30,100,0,15,0,19.21068093,71.50707276,30,0.0001,0,0.6,-0
7.8,2.643234365,13.53404818,0.1981288422,0.000979875383,57793.81937,62448.24284,6.492331548,298.1001003,334.2029662,8.016328245,6.39138757,0.6313957166,0.7590116133,1.960296888e-11,4.63737142e-14,60082746.64,41321419.44,22740186.05,9891598.231,3491207.62,1029238.363,259723.3883,57209.16451,11176.63551,1939.747057,415.3185296,0.0004915508215,0.2138862914,0.5602761525,1587.266698,1759.630865,0.009223262486,0.06963016163,30,100,0,15,0,19.70432351,77.29755354,30,0.0001,0,0.6,-0
8,2.654397742,13.48095505,0.1977581933,0.0009793247557,57796.19045,62456.98349,6.489038899,298.1021889,334.7587205,8.144590295,6.673917037,0.6522134466,0.7826252581,2.556827429e-11,6.211323815e-14,61787387.07,42931917.51,24111314.83,10745138.69,3890670.864,1177215.316,304920.7768,68939.69737,13823.58233,2462.986563,527.3117939,0.0005054968784,0.2196740561,0.5754006883,1585.202108,1760.969104,0.009249880719,0.06955300452,30,100,0,15,0,23.29250928,82.20603071,30,0.0001,0,0.6,-0
8.2,2.661907043,13.58269549,0.2002792229,0.0009787577618,57799.53895,62466.70348,6.490397845,298.1028104,334.9241042,8.27425643,6.965457202,0.673602218,0.8069631851,3.311470927e-11,8.256079276e-14,63538972.15,44556925.24,25514066.08,11640441.72,4321159.174,1341069.188,356329.0807,82641.00147,16997.54728,3107.292347,665.2067693,0.0005198270003,0.1771866554,0.46581466,1583.052531,1762.257958,0.009250514736,0.06934010036,42,100,0,15,0,28.18286944,86.65087324,30,0.0001,0,0.6,-0
8.4,2.664812864,13.52810195,0.2004218162,0.0009781765969,57803.75492,62477.29458,6.497343762,298.111747,337.3024851,8.405341691,7.266316639,0.6957419602,0.8322267242,4.260490158e-11,1.089533484e-13,65341794.78,46197279.23,26947318.89,12577515.81,4783795.413,1521902.02,414577.0128,98574.16822,20784.77338,3896.386163,834.0757244,0.0005345763085,0.176450865,0.4623358879,1580.803904,1763.495098,0.009250798872,0.06962814982,42,100,0,15,0,32.52873758,90.68169366,30,0.0001,0,0.6,-0
8.6,2.663795361,13.48189166,0.200244313,0.0009775910806,57808.28327,62488.19002,6.504349647,298.1033127,335.0575429,8.537872007,7.576886167,0.7184438288,0.8582055617,5.449766984e-11,1.428922803e-13,67200945.63,47854217.67,28410236.12,13556628.02,5279947.368,1721002.839,480401.87,117049.5373,25289.61209,4859.581686,1040.186042,0.0005497864508,0.1804502239,0.4727486969,1578.489434,1764.703463,0.009246741515,0.06922668775,42,100,0,15,0,34.09279884,97.61557383,30,0.0001,0,0.6,-0
8.8,2.658705937,13.42819771,0.1999788508,0.0009770108319,57812.56966,62498.84226,6.509732319,298.0937433,332.5101897,8.671840094,7.897340201,0.7417904033,0.8849913273,6.928481367e-11,1.861625738e-13,69120328.62,49528885.06,29901454.16,14577115.39,5810253.801,1939307.485,554423.9323,138351.3746,30613.6559,6026.912294,1289.957797,0.0005654893662,0.185086193,0.4849984093,1576.116434,1765.897605,0.009192134374,0.06903430692,42,100,0,15,0,32.87218754,98.82920698,30,0.0001,0,0.6,-0
9,2.648115774,13.36272582,0.199639021,0.0009764428632,57816.18547,62508.81221,6.509008108,298.0794787,328.7125266,8.807260222,8.228004559,0.7659470833,0.9127715663,8.757073921e-11,2.410031171e-13,71105588.09,51222843.01,31420001.73,15638665.62,6375627.462,2177938.291,637369.1352,162812.9898,36877.34616,7434.575053,1591.128008,0.0005817312323,0.1899367536,0.4978899995,1573.680679,1767.085624,0.009204186764,0.06924046932,42,100,0,15,0,29.50402352,99.46525629,30,0.0001,0,0.6,-0
9.2,2.632849307,13.32187001,0.1995113867,0.0009758857124,57819.19117,62518.16319,6.50541758,298.0729298,326.9688546,8.944146639,8.569213596,0.7908444367,0.9414691917,1.100592624e-10,3.100926201e-13,73163024.57,52937934.85,32964970.64,16740844.36,6976875.667,2437997.667,729985.166,190789.9669,44213.12371,9123.564801,1952.458116,0.0005985635951,0.1949542695,0.5111347101,1571.187061,1768.267843,0.009235142019,0.06917999631,42,100,0,15,0,26.44038035,98.1311065,30,0.0001,0,0.6,-0
9.4,2.612703581,13.27317466,0.1993500866,0.0009753341655,57821.87056,62527.18184,6.499119672,298.0690867,325.9454862,9.082514632,8.92131833,0.8164948645,0.9710992363,1.375854457e-10,3.966865127e-13,75299331.14,54676373.58,34535631.67,17883257.15,7614835.541,2720647.557,833078.5979,222674.9915,52770.67136,11141.3621,2384.094572,0.0006160412123,0.2001312323,0.5247619212,1568.626591,1769.435088,0.009215892628,0.06909991007,42,100,0,15,0,24.80280771,98.95919053,30,0.0001,0,0.6,-0
9.6,2.588081874,13.21303894,0.1990999937,0.0009747795347,57824.72639,62536.39592,6.493685758,298.0697953,326.1342111,9.22237906,9.284676323,0.8429777298,1.001752878,1.711162905e-10,5.046547955e-13,77521705.21,56440677.38,36131343,19065391.61,8290226.913,3027020.122,947475.8809,258885.0889,62713.81805,13541.47902,2897.471267,0.0006342229677,0.2054782385,0.5387728734,1565.977941,1770.569239,0.009164213107,0.0691833479,42,100,0,15,0,25.68410645,100.417277,30,0.0001,0,0.6,-0
9.8,2.558226171,13.15913174,0.1988988331,0.0009742145763,57828.19027,62546.21584,6.490274104,298.0714193,326.5667591,9.363753124,9.659641979,0.8702772528,1.033413867,2.117620493e-10,6.385567637e-13,79838111.67,58233673.85,37751570.55,20286627.59,9003642.733,3358203.957,1074015.428,299859.1174,74220.28252,16383.69268,3505.359061,0.0006531740237,0.2110004466,0.5532280551,1563.2309,1771.657299,0.009199723183,0.06917762283,42,100,0,15,0,28.72747302,103.2813213,30,0.0001,0,0.6,-0
10,2.523491168,13.09516179,0.1986027652,0.000973634946,57832.53409,62556.92124,6.490597638,298.0735756,327.1411692,9.506650719,10.04658438,0.8983533345,1.066038657,2.608223235e-10,8.038516462e-13,82257615.98,60058644.5,39395996.3,21546391.37,9755688.183,3715331.501,1213590.834,346075.8972,87488.39193,19736.3307,4222.353856,0.000672968547,0.2166940799,0.5681254138,1560.381955,1772.69195,0.009169300055,0.0690253481,42,100,0,15,0,33.13163296,106.4536045,30,0.0001,0,0.6,-0
10.2,2.483286457,13.00988704,0.1981269178,0.0009730415067,57837.73113,62568.49256,6.495267055,298.0725101,326.8573286,9.651083548,10.4458649,0.9273214119,1.099761634,3.197750855e-10,1.006907636e-12,84790261.52,61919223.67,41064430.68,22843997.1,10546813.59,4099465.051,1367094.734,398033.0935,102730.8762,23674.91543,5064.586216,0.0006936887049,0.2225707605,0.5835475364,1557.420685,1773.67026,0.009178097298,0.06909792544,42,100,0,15,0,37.40059933,109.8635872,30,0.0001,0,0.6,-0
10.4,2.43684495,12.93097433,0.1976941427,0.0009724407278,57843.40662,62580.52808,6.50121266,298.0792128,328.6432815,9.797068119,10.85789383,0.9571823165,1.134588112,3.90337812e-10,1.255289787e-12,87448352.84,63819600.76,42756930.57,24178812.45,11377470.4,4511698.592,1535470.62,456269.4135,120183.2351,28285.06952,6050.34179,0.0007154351637,0.2286385516,0.5993573113,1554.356996,1774.603741,0.009174192826,0.06909404167,42,100,0,15,0,39.79949703,112.238898,30,0.0001,0,0.6,-0
