time_h,S,DO2,O2,P,V,Wt,pH,T,Q,Viscosity,Culture_age,a0,a1,a3,a4,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,nm,phi0,CO2outgas,CO2_d,PAA,NH3,mu_P_calc,mu_X_calc,Fg,RPM,Fpaa,Fs,Fa,Fb,Fc,Foil,Fh,Fw,pressure,Fremoved
4,1.867067317,14.36880026,0.2045934408,0.0009901576186,58247.68796,61774.79377,6.497873694,297.9496744,69.77971999,5.770250734,2.15679602,0.3114777102,0.4031453247,1.25587753e-14,1.489186262e-17,26981081.5,11492176.67,3404381.194,761763.8316,136310.8402,20287.33888,2582.872661,287.2346393,28.35547942,2.489277801,0.5336727927,0.0002207384569,0.1267081344,0.3335631761,1641.103766,1751.817991,0.007149223537,0.07204055664,30,100,5,15,0,8.379423333,9.887966547,22,0.02361341993,0,0.6,-0
4.2,1.937891336,14.33433392,0.2044337519,0.0009896351316,58248.34607,61781.9075,6.489211563,298.0138179,86.97026795,5.871441165,2.301989149,0.3227954272,0.4145024093,2.127889444e-14,2.651562839e-17,28230848.68,12527941.41,3889379.177,913684.0064,171744.4949,26854.90866,3592.150175,419.686372,43.52529236,4.012910966,0.8602654434,0.0002309630906,0.1296748903,0.3408110896,1649.643216,1756.134389,0.00717455199,0.07186050212,30,100,5,15,0,9.765145559,2.966389964,30,16.85005941,0,0.6,-0
4.4,2.006218484,14.30605434,0.2042607835,0.0009890952723,58249.96241,61789.97794,6.486056935,297.9999179,83.2449014,5.973852075,2.451808168,0.3344890874,0.4263906454,3.515914191e-14,4.593711951e-17,29471908.63,13595175.84,4412773.313,1085798.203,213902.5625,35060.12963,4915.993501,602.0521777,65.44623229,6.322859767,1.355369429,0.0002411164887,0.1327551175,0.3489953972,1658.13586,1760.408548,0.00717188989,0.07214435462,30,100,5,15,0,14.59216084,23.25984466,30,1.685005941,0,0.6,-0
4.6,2.072244021,14.25823534,0.2039140905,0.0009885355053,58252.79782,61799.27032,6.490647168,297.9908015,80.8014407,6.077502761,2.606469133,0.3464911736,0.4387419592,5.689097039e-14,7.780946751e-17,30707647.07,14692168.12,4975334.483,1279686.64,263695.9147,45220.39778,6634.319228,850.134427,96.69542523,9.772577176,2.094710938,0.0002512263501,0.1359484043,0.3574744363,1666.552106,1764.634305,0.007126406204,0.07192407894,30,100,5,15,0,20.67201509,18.50144054,30,0.1685005941,0,0.6,-0
4.8,2.136246864,14.22546093,0.2036594988,0.0009879624522,58256.48184,61809.4211,6.499944024,297.9877382,79.98033237,6.182374714,2.766041432,0.3588595315,0.451609438,8.995376628e-14,1.284876957e-16,31941056.87,15816504,5576541.636,1496241.45,321839.2763,57622.98908,8826.713205,1180.915931,140.2323394,14.79325591,3.170660864,0.0002613171605,0.1392547231,0.3661964347,1674.882891,1768.821018,0.007162904816,0.07200310924,30,100,5,15,0,24.90799731,15.45744127,30,0.01685005941,0,0.6,-0
5,2.197766918,14.18600222,0.2033789419,0.0009873887203,58260.27117,61819.68637,6.508373962,297.9884272,80.16505403,6.288488355,2.930751047,0.3716026002,0.465002258,1.395234179e-13,2.077774293e-16,33174890.94,16966738.31,6216888.062,1736972.96,389320.4971,72649.85653,11599.17695,1617.42935,200.1777796,22.00427384,4.715893712,0.0002714114419,0.1426804839,0.3751960008,1683.135976,1772.990989,0.007203385419,0.07200236206,30,100,5,15,0,25.43458286,14.12403308,30,0.001685005941,0,0.6,-0
5.2,2.256372179,14.14746626,0.2031093307,0.0009868422932,58262.49396,61828.37341,6.51307597,297.9931536,81.43215981,6.395853267,3.100785445,0.3847576637,0.478959344,2.126110779e-13,3.29582944e-16,34412015.58,18141261.66,6896358.256,2003139.677,467091.3286,90699.49792,15069.3315,2186.649538,281.6053224,32.20550228,6.901728972,0.0002815326441,0.1462302907,0.3844795708,1681.851634,1774.572058,0.007181222725,0.07206500797,30,100,0,15,0,22.60709781,13.92491136,30,0.0001685005941,0,0.6,-0
5.4,2.312383411,14.11857708,0.2029293634,0.0009863119388,58263.77498,61836.12116,6.509827698,298.0012854,83.61238349,6.504480182,3.276341079,0.3983328939,0.4934867093,3.187164393e-13,5.135508411e-16,35655173,19338595.49,7614817.248,2295953.712,556138.4097,112206.879,19371.60703,2920.784225,390.8360763,46.43622948,9.950743646,0.000291703202,0.1499085707,0.3940617563,1680.549945,1776.167576,0.007209137568,0.07210394503,30,100,0,15,0,17.90826293,15.11635403,30,0.0001,0,0.6,-0
5.6,2.366033916,14.08175227,0.2027095873,0.0009857925875,58264.37651,61843.19468,6.501110238,298.0096129,85.84514997,6.614379427,3.457616725,0.4123321627,0.5085861885,4.705585083e-13,7.870664364e-16,36906798.14,20557385.21,8372018.52,2616574.418,657479.4808,137644.0779,24658.59065,3857.973635,535.6697741,66.03199601,14.14893284,0.0003019430362,0.1537178438,0.4039799666,1679.223048,1777.769473,0.007180247427,0.07208738469,30,100,0,15,0,14.52288464,17.62966208,30,0.0001,0,0.6,-0
5.8,2.416835568,14.04102612,0.2024572757,0.0009852722109,58264.99448,61850.28826,6.491971058,298.0175862,87.98301416,6.725562739,3.644821912,0.4268055641,0.5243085032,6.849648085e-13,1.187801106e-15,38169319,21796396.05,9167611.857,2966102.56,772159.3151,167520.6997,31102.36461,5043.037409,725.6445555,92.69152559,19.86002829,0.0003122720108,0.1576663364,0.4142618005,1677.846328,1779.354882,0.007257145923,0.07226127362,30,100,0,15,0,14.6169883,20.48986575,30,0.0001,0,0.6,-0
6,2.46517314,14.00593784,0.2022481783,0.0009847386027,58266.35668,61858.15494,6.485973801,298.0262672,90.31075351,6.838057301,3.838244969,0.4417703894,0.54067154,9.851391542e-13,1.769527946e-15,39445304.48,23054708.63,10001540.9,3345897.061,901406.9053,202442.1583,38912.14367,6532.029921,973.0635017,128.678735,27.568738,0.0003227111427,0.1617640711,0.4249237338,1676.397258,1780.900841,0.007224248746,0.07242661769,30,100,0,15,0,18.35064583,23.53866575,30,0.0001,0,0.6,-0
6.2,2.510619601,13.97641779,0.2020944035,0.0009841841828,58268.9407,61867.24922,6.487178551,298.0330069,92.11805586,6.951861307,4.03804251,0.4571942609,0.5576374652,1.399210197e-12,2.600395266e-15,40736934.37,24331133.39,10872870.72,3756622.718,1046169.318,242948.2537,48291.56638,8383.242595,1291.453716,176.6111178,37.83539925,0.0003332782649,0.1660094725,0.4359911939,1674.865306,1782.393562,0.007229218747,0.07239222325,30,100,0,15,0,24.47155103,27.13329283,30,0.0001,0,0.6,-0
6.4,2.553112381,13.92760785,0.2018017755,0.0009836112644,58272.64768,61877.46707,6.494914965,298.0392628,93.79579264,7.066970818,4.244360257,0.4730928786,0.575220621,1.962093873e-12,3.768063883e-15,42046331.45,25624646.5,11780612.15,4198832.745,1207361.479,289590.8899,59458.16048,10661.44344,1696.416721,239.6202429,51.33033008,0.0003439907448,0.1704017232,0.4474477977,1673.252029,1783.835516,0.007205517284,0.07237739904,30,100,0,15,0,30.09698779,30.37838793,30,0.0001,0,0.6,-0
6.6,2.592350677,13.88838063,0.2015555897,0.0009830306235,58276.85892,61888.19195,6.503371291,298.0460653,95.6202769,7.183423062,4.457556104,0.4894670589,0.5934229675,2.724347592e-12,5.402337159e-15,43376271.78,26934878.31,12724842.27,4674015.757,1386448.625,343165.8055,72715.64954,13456.56015,2209.770299,322.1503434,69.0047723,0.0003548712937,0.1749436274,0.4592888746,1671.575132,1785.245659,0.007183324055,0.07222753483,30,100,0,15,0,32.62948157,33.72390504,30,0.0001,0,0.6,-0
6.8,2.62900883,13.83816538,0.2012459579,0.0009824535533,58280.90149,61898.75901,6.510575374,298.0533761,97.58128924,7.301200662,4.677714253,0.5063632225,0.61229221,3.740385949e-12,7.650168286e-15,44728600.14,28260902.85,13704075.98,5182223.263,1584161.534,404217.9457,88306.63892,16848.03767,2852.319001,428.7189475,91.82549015,0.0003659350042,0.1796378981,0.4715186786,1669.8497,1786.643357,0.00720357479,0.07223023596,30,100,0,15,0,31.79798485,37.49619584,30,0.0001,0,0.6,-0
7,2.66246888,13.7888551,0.2009359171,0.000981889534,58284.2008,61908.58804,6.512913054,298.0572276,98.61452332,7.420329642,4.905148711,0.5238025247,0.6318518931,5.086163672e-12,1.072058144e-14,46105880.09,29602435.91,14717897.84,5724453.212,1801794.638,473548.266,106567.7511,20944.13344,3652.395903,565.5350829,121.1211704,0.0003772028494,0.1844928897,0.4842070122,1668.090167,1788.045739,0.007194376721,0.07219931079,30,100,0,15,0,28.09126603,41.69484202,30,0.0001,0,0.6,-0
7.2,2.69260524,13.74472093,0.2006817875,0.0009813413247,58286.5731,61917.49237,6.509930377,298.0588386,99.04671228,7.540837882,5.140195566,0.5418306762,0.6521525771,6.859120255e-12,1.489046818e-14,47511014.59,30959321.48,15765817.52,6301645.791,2040681.962,552022.1593,127876.8803,25870.67947,4644.040516,740.3069727,158.5411432,0.0003886985792,0.1895179268,0.497367894,1666.297409,1789.457136,0.007203326651,0.07224112037,30,100,0,15,0,23.46142981,44.970407,30,0.0001,0,0.6,-0
7.4,2.717918292,13.68762977,0.2003698523,0.0009808044685,58288.25738,61925.70275,6.502475387,298.0633376,100.2538273,7.662715817,5.382990077,0.560586061,0.6733458854,9.162914068e-12,2.046838179e-14,48946651.71,32331095,16846277.87,6913564.799,2301465.88,640237.7032,152538.5719,31739.26866,5859.659105,960.819597,205.7508717,0.0004004438579,0.1947352126,0.5109917615,1664.45149,1790.865933,0.007217376636,0.07277822514,30,100,0,15,0,20.02654267,47.64332315,30,0.0001,0,0.6,-0
7.6,2.738596275,13.62813651,0.2000153118,0.0009802686939,58289.84882,61933.80232,6.495898604,298.0702766,102.1157014,7.78599889,5.633927613,0.5800259756,0.6953859377,1.214092557e-11,2.788748181e-14,50416850.47,33717958.44,17958747.09,7560976.227,2585441.171,739113.5811,180984.2391,38703.37946,7343.466236,1237.733317,265.030874,0.0004124718934,0.2001589903,0.5251204162,1662.539368,1792.255,0.007225830184,0.07303155307,30,100,0,15,0,19.57129581,51.38986687,30,0.0001,0,0.6,-0
7.8,2.75497496,13.56974407,0.1996549875,0.0009797252807,58291.87006,61942.32623,6.490381528,298.0752334,103.4457876,7.910703311,5.893304749,0.6001044035,0.7182211887,1.596247111e-11,3.767714348e-14,51925200.01,35120154.4,19102334.93,8244201.376,2893662.218,849501.9523,213643.4653,46923.94392,9143.85643,1583.183216,338.9768089,0.0004248120492,0.2057824244,0.5397949182,1660.550535,1793.609513,0.007218352715,0.07304031864,30,100,0,15,0,21.72957002,56.12524142,30,0.0001,0,0.6,-0
8,2.766017238,13.49816012,0.1992283829,0.0009791670694,58294.76136,61951.71479,6.491778511,298.0881775,106.919479,8.036864612,6.16154554,0.6210273866,0.7420835828,2.084610315e-11,5.053739974e-14,53476253.63,36538296.5,20276461.56,8963855.278,3227431.089,972418.9169,251029.6779,56595.91529,11320.5371,2012.469489,430.8610605,0.0004375015769,0.2116315597,0.5549431067,1658.452783,1794.909259,0.007250427906,0.07367135141,30,100,0,15,0,26.09400909,60.41864509,30,0.0001,0,0.6,-0
8.2,2.772871952,13.59900859,0.2016640421,0.0009785965229,58298.4067,61961.85899,6.49928431,298.0960865,109.0421648,8.164470563,6.438791046,0.6425974741,0.7667509442,2.701402326e-11,6.721358033e-14,55073275.99,37972709.55,21479625.15,9719322.304,3587193.457,1108489.611,293527.3256,67882.44151,13927.51351,2540.327866,543.8346445,0.0004505671856,0.1713855016,0.4511349884,1656.268363,1796.163934,0.007281543123,0.07355765266,42,100,0,15,0,29.88036789,67.66844063,30,0.0001,0,0.6,-0
8.4,2.77488578,13.53019939,0.2017288793,0.00097802417,58302.20727,61972.16103,6.508012381,298.0997986,110.0385425,8.293553973,6.725468548,0.6649745172,0.7924048029,3.477513181e-11,8.875093811e-14,56721007.67,39424456.78,22711333.5,10511093.94,3974204.085,1258778.604,341711.339,81015.35367,17039.94435,3187.154177,682.2588443,0.0004640476588,0.1708826292,0.4482335056,1653.998977,1797.387107,0.007296426122,0.07384616944,42,100,0,15,0,30.66649525,73.60663328,30,0.0001,0,0.6,-0
8.6,2.772098581,13.47587293,0.2015819897,0.0009774615553,58305.46891,61981.92493,6.510349379,298.1010104,110.3638652,8.424149769,7.02203681,0.6881658264,0.8190557759,4.450683526e-11,1.164632258e-13,58424858,40894850.34,23971058.75,11339530.26,4389675.117,1424384.255,396200.6066,96253.01884,20744.23721,3977.121883,851.3021138,0.0004779872517,0.1750141621,0.4588729704,1651.663513,1798.600157,0.007348741962,0.07400334946,42,100,0,15,0,27.97693341,78.4312127,30,0.0001,0,0.6,-0
8.8,2.765374453,13.40945638,0.2012839861,0.00097691131,58308.01029,61990.9824,6.507872124,298.100511,110.2298009,8.556243263,7.328637956,0.7121120009,0.8466358355,5.658398066e-11,1.517173262e-13,60188400.55,42384851.08,25257496.51,12203806.78,4833891.029,1605932.673,457440.0705,113805.2992,25116.56772,4932.972143,1055.825575,0.0004924152005,0.1798057622,0.4714174313,1649.272792,1799.810666,0.007356443004,0.0739279163,42,100,0,15,0,24.37744618,82.56390306,30,0.0001,0,0.6,-0
9,2.754058597,13.33009314,0.2008659259,0.0009763697845,58310.02969,61999.53355,6.499662811,298.0951529,108.791215,8.689882094,7.645840151,0.7368901564,0.8752343053,7.155694659e-11,1.965228671e-13,62017988.29,43896487.33,26570537.99,13104539.28,5308298.675,1804731.852,526188.9758,134001.5476,30271.7763,6088.341848,1303.019612,0.0005073834802,0.1848280165,0.4846445354,1646.813666,1801.010028,0.007355727915,0.07396230448,42,100,0,15,0,21.76420034,86.17040611,30,0.0001,0,0.6,-0
9.2,2.738531872,13.2720698,0.2006436876,0.0009758256745,58312.18411,62008.24588,6.491227885,298.0972587,109.3566608,8.825066997,7.973905318,0.762510257,0.9048622544,8.998293971e-11,2.53008352e-13,63918544.34,45431405.51,27909315.3,14041140.63,5813368.82,2021578.017,603013.8748,157116.9404,36313.56099,7475.571194,1599.795836,0.000522932368,0.1900339727,0.4982680181,1644.266604,1802.17739,0.00736375599,0.07398932141,42,100,0,15,0,22.43807519,88.09477952,30,0.0001,0,0.6,-0
9.4,2.717054601,13.19230812,0.2003044031,0.0009752678692,58315.14381,62017.76939,6.488159161,298.098862,109.7872159,8.961820125,8.313253675,0.7891476908,0.9357208518,1.125461116e-10,3.238350517e-13,65896869.99,46991764.67,29273364.67,15013381.07,6349852.796,2257457.137,688588.8747,183477.2449,43365.5232,9133.730892,1954.503646,0.0005391175069,0.1954427919,0.512420936,1641.595797,1803.286177,0.007369237718,0.07443715166,42,100,0,15,0,26.46831797,92.42969377,30,0.0001,0,0.6,-0
9.6,2.68994197,13.1255211,0.2000302538,0.0009746926673,58319.14949,62028.33389,6.490109006,298.108195,112.2938109,9.100160792,8.664298125,0.8166488081,0.9676374432,1.400398767e-10,4.121689433e-13,67960797.49,48580042.49,30662311.45,16020948.31,6918417.331,2513337.635,783607.3723,213429.1821,51563.12136,11106.88573,2376.558478,0.0005560029743,0.2010495553,0.5269936772,1638.809243,1804.333528,0.00736399424,0.07437324979,42,100,0,15,0,31.70772735,96.61422603,30,0.0001,0,0.6,-0
9.8,2.657841713,13.05443341,0.1997089359,0.0009741031828,58324.04587,62039.79189,6.496777894,298.1056698,111.6155525,9.240100713,9.027406654,0.844937689,1.00052714,1.733868722e-10,5.217821076e-13,70118270.2,50199078.5,32075920.51,17063501.98,7519682.927,2790190.593,888791.6098,247344.8843,61055.66029,13444.92343,2876.618662,0.0005736537567,0.2068357358,0.542190244,1635.918651,1805.326566,0.007416015723,0.07404314783,42,100,0,15,0,36.1679097,103.5294193,30,0.0001,0,0.6,-0
10,2.619939544,12.96881892,0.199279769,0.0009735086139,58329.30077,62051.59187,6.502159212,298.1057397,111.6343488,9.381650639,9.402949178,0.8740969078,1.034486612,2.136548999e-10,6.571469802e-13,72378144.92,51852076.33,33514104.68,18140670.5,8154212.657,3088980.329,1004888.748,285621.438,72006.80974,16204.02746,3466.686078,0.0005921423135,0.2128038482,0.5578374213,1632.930968,1806.279295,0.007392644726,0.07385559855,42,100,0,15,0,37.96111776,106.6455438,30,0.0001,0,0.6,-0
10.2,2.576085639,12.87104655,0.1987866025,0.0009729156032,58334.48494,62063.33069,6.503913504,298.1209965,115.7336452,9.524827264,9.791352336,0.9043028209,1.069721344,2.620740048e-10,8.235419042e-13,74751024.39,53542661.36,34976942.75,19252060.48,8822511.476,3410660.864,1132669.387,328681.2758,84595.40389,19447.25393,4160.22901,0.0006115553882,0.2189797986,0.5738049586,1629.841062,1807.199579,0.00738801562,0.07401723408,42,100,0,15,0,37.62112264,110.6512087,30,0.0001,0,0.6,-0
10.4,2.525902181,12.79076054,0.1984331379,0.0009723257903,58339.45596,62074.84884,6.502396053,298.1467133,122.6443742,9.669648207,10.19306296,0.9354727423,1.106140879,3.200550335e-10,1.027168527e-12,77249174.18,55274947.67,36464699.83,20397266.91,9525026.106,3756172.439,1272925.922,376972.4673,99016.22946,23245.13684,4972.311006,0.0006319933284,0.2253668898,0.5901484367,1626.660699,1808.094431,0.007420400503,0.07389434755,42,100,0,15,0,36.58718737,119.8795345,30,0.0001,0,0.6,-0
